Requisition_ID,Job_Family,Job_Role,Job_Band,Experience_Required_Years,City,Interview_Panel_Availability,Total_Interview_Rounds,Assessment_Included,Candidate_Source,Notice_Period_Days,Job_Posted_Date,Hire_Date,Time to hire
HT4063,HR,HR Analyst,Band_3,19,Shanghai,4,3,Yes,LinkedIn,60,2024-07-02,2024-07-26,24
HT4064,Technology,ML Engineer,Band_3,2,Tokyo,1,2,Yes,LinkedIn,60,2024-09-29,2024-10-24,25
HT4065,Technology,Data Engineer,Band_2,1,Nagoya,4,3,Yes,Naukri,90,2024-04-21,2024-05-14,23
HT4066,Sales,Account Executive,Band_2,3,Shenzhen,5,3,Yes,Naukri,60,2025-12-05,2025-12-26,21
HT4067,Sales,Account Executive,Band_2,3,Bangalore,4,3,Yes,LinkedIn,60,2025-09-22,2025-10-08,16
HT4028,Sales,Account Executive,Band_6,11,Chennai,2,3,No,Referral,90,2024-06-27,2024-07-18,21
HT4069,Technology,Data Engineer,Band_5,19,Nagoya,3,3,No,LinkedIn,90,2025-11-11,2025-12-06,25
HT4070,HR,Recruiter,Band_3,4,Bangalore,5,3,Yes,Other,60,2024-07-01,2024-07-21,20
HT4071,Sales,Account Executive,Band_3,14,Bangalore,5,1,Yes,Other,90,2024-02-27,2024-03-17,19
HT4072,Operations,Operations Analyst,Band_2,2,Hyderabad,4,2,Yes,Referral,60,2025-05-17,2025-06-08,22
HT4073,Operations,Operations Analyst,Band_1,5,Beijing,5,3,No,Referral,30,2024-02-02,2024-02-21,19
HT4074,Sales,Account Executive,Band_6,17,Shenzhen,2,3,No,LinkedIn,90,2025-10-04,2025-10-27,23
HT4075,Sales,Account Executive,Band_1,4,Osaka,4,2,No,LinkedIn,30,2024-01-22,2024-02-15,24
HT4076,Operations,Supply Chain Lead,Band_1,5,Beijing,4,1,No,Other,30,2024-02-20,2024-03-07,16
HT4077,Operations,Supply Chain Lead,Band_2,2,Chennai,4,3,Yes,Naukri,90,2025-08-03,2025-08-24,21
HT4078,Sales,Sales Manager,Band_2,8,Nagoya,3,1,Yes,LinkedIn,30,2024-12-18,2025-01-06,19
HT4079,Technology,Data Engineer,Band_5,17,Beijing,3,3,No,LinkedIn,90,2025-08-26,2025-09-19,24
HT4080,HR,HR Analyst,Band_1,3,Osaka,5,2,No,Naukri,30,2025-08-27,2025-09-15,19
HT4081,Operations,Operations Analyst,Band_3,6,Shanghai,4,1,Yes,Consultant,60,2026-01-13,2026-02-06,24
HT4082,HR,Recruiter,Band_2,1,Nagoya,2,2,Yes,Other,60,2024-02-06,2024-02-28,22
HT4083,HR,HR Analyst,Band_3,12,Shanghai,2,2,Yes,Consultant,90,2025-12-10,2026-01-01,22
HT4084,Operations,Operations Analyst,Band_2,2,Bangalore,4,2,Yes,Naukri,90,2024-11-22,2024-12-14,22
HT4085,Operations,Supply Chain Lead,Band_2,2,Nagoya,4,1,Yes,Referral,60,2024-09-14,2024-10-04,20
HT4082,Operations,Operations Analyst,Band_5,17,Bangalore,5,2,No,Naukri,90,2024-07-12,2024-07-31,19
HT4087,Technology,ML Engineer,Band_3,4,Osaka,5,1,Yes,LinkedIn,60,2024-02-07,2024-02-24,17
HT4088,Technology,Data Engineer,Band_2,1,Tokyo,3,1,Yes,LinkedIn,30,2025-05-09,2025-05-31,22
HT4089,HR,Recruiter,Band_1,2,Shenzhen,5,2,No,Consultant,90,2025-11-30,2025-12-18,18
HT4090,Sales,Sales Manager,Band_3,4,Beijing,5,3,Yes,Naukri,90,2025-02-02,2025-02-26,24
HT4091,Technology,ML Engineer,Band_1,1,Beijing,4,2,No,Naukri,30,2025-02-18,2025-03-12,22
HT4092,HR,HR Analyst,Band_1,3,Tokyo,4,2,No,Referral,60,2024-03-30,2024-04-21,22
HT4093,Technology,Data Engineer,Band_2,6,Shenzhen,2,3,Yes,LinkedIn,60,2025-07-03,2025-07-21,18
HT4094,HR,HR Analyst,Band_5,17,Hyderabad,5,3,No,Other,90,2024-10-26,2024-11-17,22
HT4095,Technology,Backend Developer,Band_5,16,Tokyo,2,2,No,Referral,90,2024-01-23,2024-02-14,22
HT4096,HR,HR Analyst,Band_2,6,Beijing,5,1,Yes,Other,90,2024-03-25,2024-04-10,16
HT4097,Technology,Data Engineer,Band_1,4,Chennai,5,2,No,Other,90,2024-08-05,2024-08-26,21
HT4098,Technology,Backend Developer,Band_2,6,Shenzhen,1,1,Yes,Consultant,60,2025-02-14,2025-03-05,19
HT4099,Sales,Account Executive,Band_2,1,Osaka,1,2,Yes,Consultant,60,2025-04-07,2025-04-23,16
HT4100,Operations,Operations Analyst,Band_5,15,Tokyo,5,2,No,LinkedIn,90,2024-09-22,2024-10-15,23
HT4101,Technology,Backend Developer,Band_1,4,Beijing,5,2,No,Consultant,30,2024-05-09,2024-06-01,23
HT4102,Operations,Operations Analyst,Band_2,7,Tokyo,5,1,Yes,Consultant,90,2025-07-22,2025-08-13,22
HT4103,Operations,Operations Analyst,Band_1,1,Beijing,2,2,No,Consultant,60,2024-11-19,2024-12-10,21
HT4104,HR,Recruiter,Band_2,1,Shenzhen,2,2,Yes,Consultant,90,2025-09-13,2025-10-08,25
HT4105,HR,HR Analyst,Band_1,2,Hyderabad,4,1,No,Consultant,60,2024-03-30,2024-04-21,22
HT4106,HR,Recruiter,Band_2,1,Osaka,2,1,Yes,LinkedIn,90,2024-09-22,2024-10-17,25
HT4107,HR,Recruiter,Band_1,3,Osaka,4,1,No,Other,30,2022-01-11,2022-02-02,22
HT4108,Technology,ML Engineer,Band_3,11,Shenzhen,4,1,Yes,Naukri,90,2025-06-16,2025-07-05,19
HT4109,Sales,Account Executive,Band_2,6,Bangalore,5,2,Yes,Consultant,60,2024-11-26,2024-12-18,22
HT4110,Operations,Operations Analyst,Band_2,2,Osaka,1,2,Yes,LinkedIn,30,2025-12-05,2025-12-28,23
HT4111,Operations,Supply Chain Lead,Band_3,17,Hyderabad,2,2,Yes,LinkedIn,90,2024-02-12,2024-03-03,20
HT4112,Operations,Operations Analyst,Band_3,9,Shanghai,5,1,Yes,LinkedIn,60,2025-11-02,2025-11-23,21
HT4113,Technology,ML Engineer,Band_2,2,Hyderabad,1,3,Yes,Consultant,30,2024-11-14,2024-12-04,20
HT4114,Technology,ML Engineer,Band_2,4,Osaka,3,1,Yes,Referral,30,2025-12-26,2026-01-15,20
HT4115,HR,HR Analyst,Band_3,18,Shanghai,5,1,Yes,LinkedIn,30,2025-06-19,2025-07-14,25
HT4116,Sales,Sales Manager,Band_5,17,Chennai,3,2,No,Referral,90,2025-04-20,2025-05-10,20
HT4117,Technology,ML Engineer,Band_2,5,Beijing,5,3,Yes,Naukri,60,2025-08-01,2025-08-18,17
HT4118,Operations,Supply Chain Lead,Band_1,3,Chennai,5,2,No,Naukri,60,2024-10-15,2024-11-04,20
HT4119,Sales,Account Executive,Band_6,12,Tokyo,1,3,No,LinkedIn,90,2024-10-22,2024-11-11,20
HT4120,Operations,Supply Chain Lead,Band_1,2,Hyderabad,3,2,No,Naukri,90,2024-03-12,2024-03-28,16
HT4121,HR,HR Analyst,Band_6,16,Nagoya,5,3,No,LinkedIn,90,2024-10-06,2024-10-23,17
HT4122,Operations,Supply Chain Lead,Band_2,2,Nagoya,2,2,Yes,Naukri,30,2025-01-24,2025-02-16,23
HT4123,Technology,Data Engineer,Band_2,2,Beijing,3,2,Yes,Referral,60,2024-08-01,2024-08-24,23
HT4124,HR,Recruiter,Band_2,1,Beijing,5,3,Yes,LinkedIn,30,2025-02-25,2025-03-17,20
HT4125,Technology,Backend Developer,Band_1,3,Chennai,1,2,No,LinkedIn,30,2025-12-31,2026-01-09,9
HT4126,Technology,Data Engineer,Band_2,3,Bangalore,4,2,Yes,Referral,90,2024-09-21,2024-10-13,22
HT4127,Technology,Backend Developer,Band_3,16,Osaka,5,1,Yes,Referral,60,2024-12-04,2024-12-26,22
HT4128,HR,Recruiter,Band_5,18,Nagoya,1,2,No,Consultant,90,2025-12-16,2026-01-04,19
HT4129,Sales,Account Executive,Band_2,2,Bangalore,1,1,Yes,Naukri,30,2025-02-19,2025-03-09,18
HT4130,Sales,Sales Manager,Band_2,5,Shenzhen,1,1,Yes,Other,30,2025-05-10,2025-06-06,27
HT4131,Technology,Data Engineer,Band_2,6,Beijing,3,3,Yes,Consultant,30,2025-11-02,2025-11-27,25
HT4132,Sales,Sales Manager,Band_2,8,Bangalore,3,3,Yes,Naukri,60,2024-10-16,2024-11-07,22
HT4133,Operations,Supply Chain Lead,Band_2,5,Beijing,2,3,Yes,Consultant,60,2025-10-02,2025-10-21,19
HT4134,HR,HR Analyst,Band_3,4,Shanghai,3,1,Yes,Naukri,30,2025-11-21,2025-12-08,17
HT4135,Operations,Supply Chain Lead,Band_1,5,Shenzhen,3,2,No,Naukri,60,2026-01-11,2026-02-01,21
HT4136,Technology,Data Engineer,Band_5,14,Shanghai,4,2,No,Naukri,90,2025-10-11,2025-10-27,16
HT4137,HR,Recruiter,Band_2,6,Nagoya,5,3,Yes,Consultant,30,2024-03-08,2024-03-29,21
HT4138,HR,HR Analyst,Band_5,19,Bangalore,5,2,No,LinkedIn,90,2025-09-26,2025-10-13,17
HT4139,Sales,Account Executive,Band_6,16,Hyderabad,2,2,No,Consultant,90,2025-04-28,2025-05-20,22
HT4140,Operations,Operations Analyst,Band_2,9,Hyderabad,3,2,Yes,Referral,30,2024-01-30,2024-02-17,18
HT4141,Sales,Account Executive,Band_2,5,Beijing,2,2,Yes,LinkedIn,60,2026-01-01,2026-01-21,20
HT4142,Technology,Backend Developer,Band_3,20,Beijing,5,2,Yes,Referral,60,2024-10-08,2024-10-29,21
HT4143,Technology,Data Engineer,Band_5,11,Tokyo,4,1,No,LinkedIn,90,2026-01-27,2026-02-16,20
HT4144,Sales,Account Executive,Band_3,2,Shanghai,2,3,Yes,LinkedIn,60,2025-12-11,2026-01-04,24
HT4145,Sales,Account Executive,Band_6,10,Beijing,5,3,No,Naukri,90,2025-03-03,2025-03-23,20
HT4146,HR,Recruiter,Band_6,11,Bangalore,3,1,No,Naukri,90,2024-10-13,2024-11-08,26
HT4147,HR,HR Analyst,Band_2,3,Shanghai,3,2,Yes,Naukri,60,2024-10-21,2024-11-09,19
HT4148,Operations,Supply Chain Lead,Band_5,19,Nagoya,4,3,No,Referral,90,2025-05-27,2025-06-22,26
HT4149,Operations,Supply Chain Lead,Band_2,7,Chennai,4,1,Yes,Consultant,90,2025-12-22,2026-01-08,17
HT4150,Sales,Sales Manager,Band_1,2,Bangalore,4,2,No,Naukri,30,2025-08-11,2025-09-03,23
HT4151,Technology,Data Engineer,Band_2,3,Osaka,3,1,Yes,Referral,60,2024-10-17,2024-11-15,29
HT4152,Technology,Data Engineer,Band_5,17,Hyderabad,2,1,No,Other,90,2025-01-24,2025-02-19,26
HT4153,HR,Recruiter,Band_2,5,Shanghai,5,3,Yes,Other,60,2025-08-09,2025-09-01,23
HT4154,Technology,Backend Developer,Band_2,3,Chennai,4,3,Yes,Naukri,60,2024-06-02,2024-06-25,23
HT4155,Sales,Account Executive,Band_2,5,Hyderabad,1,1,Yes,LinkedIn,30,2024-02-10,2024-03-07,26
HT4156,Operations,Operations Analyst,Band_2,3,Beijing,5,2,Yes,Other,90,2025-01-09,2025-01-30,21
HT4157,HR,HR Analyst,Band_3,15,Osaka,4,3,Yes,Naukri,90,2024-02-24,2024-03-17,22
HT4158,HR,Recruiter,Band_2,5,Nagoya,1,1,Yes,Naukri,60,2025-07-22,2025-08-08,17
HT4159,Operations,Supply Chain Lead,Band_5,15,Nagoya,4,1,No,Consultant,90,2024-05-29,2024-06-19,21
HT4160,Operations,Operations Analyst,Band_2,3,Shanghai,5,1,Yes,Consultant,30,2024-11-15,2024-12-06,21
HT4161,Technology,ML Engineer,Band_2,1,Shenzhen,2,2,Yes,Naukri,30,2024-06-19,2024-07-11,22
HT4162,Sales,Sales Manager,Band_3,15,Nagoya,2,2,Yes,Other,90,2024-05-21,2024-06-05,15
HT4163,Technology,Data Engineer,Band_2,2,Beijing,5,3,Yes,Consultant,90,2024-05-16,2024-06-08,23
HT4164,Operations,Operations Analyst,Band_6,18,Nagoya,5,3,No,LinkedIn,90,2025-01-28,2025-02-21,24
HT4165,Operations,Operations Analyst,Band_2,1,Chennai,3,1,Yes,Naukri,30,2024-02-10,2024-03-07,26
HT4166,Technology,Backend Developer,Band_2,5,Shanghai,3,2,Yes,LinkedIn,30,2025-08-01,2025-08-22,21
HT4167,HR,HR Analyst,Band_2,3,Shanghai,1,2,Yes,Naukri,90,2025-04-07,2025-04-29,22
HT4168,Technology,Backend Developer,Band_5,18,Bangalore,4,1,No,Other,90,2024-04-13,2024-05-04,21
HT4169,Technology,Data Engineer,Band_2,5,Nagoya,3,1,Yes,Naukri,30,2024-05-23,2024-06-13,21
HT4170,HR,Recruiter,Band_3,20,Hyderabad,1,3,Yes,Naukri,60,2025-01-10,2025-01-30,20
HT4171,Sales,Sales Manager,Band_2,4,Chennai,5,2,Yes,Consultant,30,2026-01-13,2026-02-02,20
HT4172,Sales,Sales Manager,Band_6,17,Tokyo,1,1,No,LinkedIn,90,2025-05-15,2025-06-08,24
HT4173,Operations,Supply Chain Lead,Band_2,2,Tokyo,3,1,Yes,Naukri,90,2025-11-23,2025-12-09,16
HT4174,HR,HR Analyst,Band_2,8,Tokyo,3,1,Yes,Naukri,60,2025-05-15,2025-06-06,22
HT4175,Technology,ML Engineer,Band_2,9,Chennai,4,2,Yes,Consultant,30,2025-11-27,2025-12-18,21
HT4172,HR,Recruiter,Band_2,5,Beijing,1,2,Yes,LinkedIn,30,2024-03-10,2024-03-30,20
HT4177,Operations,Operations Analyst,Band_1,3,Bangalore,3,2,No,Referral,30,2025-02-03,2025-02-24,21
HT4178,HR,HR Analyst,Band_5,17,Tokyo,2,1,No,Naukri,90,2024-11-10,2024-11-28,18
HT4179,HR,Recruiter,Band_1,3,Hyderabad,3,3,No,Other,30,2025-09-03,2025-09-26,23
HT4180,Sales,Account Executive,Band_3,1,Tokyo,1,2,Yes,LinkedIn,30,2025-01-18,2025-02-10,23
HT4181,Operations,Operations Analyst,Band_1,3,Bangalore,1,3,No,Naukri,90,2025-12-20,2026-01-09,20
HT4182,HR,Recruiter,Band_2,5,Hyderabad,5,1,Yes,Referral,60,2025-12-22,2026-01-13,22
HT4183,Operations,Supply Chain Lead,Band_2,3,Shanghai,3,2,Yes,Referral,90,2024-11-15,2024-12-07,22
HT4184,Operations,Operations Analyst,Band_2,5,Bangalore,5,2,Yes,LinkedIn,60,2024-06-03,2024-06-27,24
HT4185,Sales,Sales Manager,Band_2,3,Bangalore,3,1,Yes,LinkedIn,90,2024-09-14,2024-10-03,19
HT4186,Sales,Account Executive,Band_1,2,Tokyo,2,2,No,Other,90,2024-03-10,2024-04-03,24
HT4187,HR,HR Analyst,Band_5,14,Chennai,2,2,No,Naukri,90,2024-03-02,2024-03-22,20
HT4188,Technology,ML Engineer,Band_5,17,Shenzhen,5,3,No,Consultant,90,2024-12-29,2025-01-21,23
HT4189,Technology,Backend Developer,Band_6,16,Nagoya,4,3,No,Naukri,90,2025-12-10,2025-12-31,21
HT4190,Technology,ML Engineer,Band_3,18,Tokyo,2,3,Yes,Naukri,30,2025-12-12,2026-01-07,26
HT4191,Technology,ML Engineer,Band_2,9,Osaka,1,3,Yes,LinkedIn,60,2025-05-15,2025-06-05,21
HT4192,HR,HR Analyst,Band_2,4,Tokyo,1,3,Yes,Other,90,2024-07-17,2024-08-07,21
HT4193,HR,Recruiter,Band_3,12,Tokyo,3,2,Yes,Consultant,60,2024-01-14,2024-01-31,17
HT4194,HR,Recruiter,Band_6,11,Shanghai,3,1,No,Consultant,90,2025-06-10,2025-06-24,14
HT4195,Sales,Account Executive,Band_5,17,Shenzhen,2,2,No,Naukri,90,2025-04-14,2025-05-07,23
HT4196,Operations,Supply Chain Lead,Band_5,16,Chennai,4,3,No,LinkedIn,90,2024-05-12,2024-05-31,19
HT4197,HR,HR Analyst,Band_5,16,Osaka,1,1,No,Other,90,2024-08-04,2024-08-25,21
HT4198,Technology,Backend Developer,Band_5,17,Chennai,2,3,No,Naukri,90,2025-06-26,2025-07-19,23
HT4199,Technology,ML Engineer,Band_3,1,Shanghai,5,3,Yes,Naukri,60,2024-02-23,2024-03-14,20
HT4200,Sales,Account Executive,Band_2,1,Hyderabad,5,3,Yes,Other,60,2025-11-26,2025-12-22,26
HT4201,Technology,Backend Developer,Band_5,14,Shanghai,2,1,No,Consultant,90,2025-07-03,2025-07-22,19
HT4202,Technology,Data Engineer,Band_2,2,Osaka,1,2,Yes,Other,30,2024-09-02,2024-09-22,20
HT4203,Sales,Sales Manager,Band_6,16,Osaka,1,1,No,Naukri,90,2024-10-03,2024-10-26,23
HT4204,Sales,Sales Manager,Band_2,3,Osaka,5,3,Yes,Consultant,60,2024-01-12,2024-02-02,21
HT4205,Technology,Data Engineer,Band_5,16,Hyderabad,5,2,No,LinkedIn,90,2024-02-23,2024-03-14,20
HT4206,Sales,Account Executive,Band_2,3,Osaka,4,1,Yes,Other,60,2024-05-17,2024-06-06,20
HT4207,Technology,ML Engineer,Band_5,17,Osaka,4,3,No,Other,90,2024-11-25,2024-12-15,20
HT4208,Technology,Backend Developer,Band_2,5,Shanghai,5,1,Yes,LinkedIn,90,2026-01-17,2026-02-04,18
HT4209,Sales,Sales Manager,Band_3,6,Hyderabad,3,1,Yes,Naukri,90,2025-02-19,2025-03-13,22
HT4210,Sales,Sales Manager,Band_6,16,Chennai,2,2,No,Naukri,90,2025-08-10,2025-09-04,25
HT4211,Sales,Account Executive,Band_2,3,Shenzhen,1,2,Yes,Other,30,2024-07-23,2024-08-12,20
HT4212,Technology,Backend Developer,Band_2,5,Shenzhen,1,1,Yes,Naukri,60,2024-11-01,2024-11-21,20
HT4213,HR,Recruiter,Band_1,3,Shenzhen,3,1,No,Naukri,90,2024-11-13,2024-12-02,19
HT4214,Technology,Data Engineer,Band_1,3,Hyderabad,1,1,No,Consultant,90,2025-11-25,2025-12-16,21
HT4215,Operations,Operations Analyst,Band_2,5,Beijing,2,3,Yes,Referral,60,2024-06-09,2024-06-30,21
HT4216,Technology,Data Engineer,Band_2,8,Nagoya,3,3,Yes,Other,90,2025-02-17,2025-03-07,18
HT4217,Operations,Operations Analyst,Band_1,4,Shenzhen,2,3,No,LinkedIn,60,2025-08-06,2025-08-26,20
HT4218,Technology,ML Engineer,Band_2,4,Shanghai,5,3,Yes,Other,60,2025-03-22,2025-04-16,25
HT4219,HR,Recruiter,Band_5,11,Shenzhen,5,3,No,LinkedIn,90,2024-07-15,2024-08-07,23
HT4220,HR,Recruiter,Band_1,3,Beijing,5,1,No,Referral,90,2024-04-07,2024-04-30,23
HT4221,Sales,Sales Manager,Band_2,1,Shenzhen,2,3,Yes,LinkedIn,30,2024-11-14,2024-12-09,25
HT4222,HR,HR Analyst,Band_6,12,Shanghai,2,1,No,Other,90,2024-11-10,2024-12-03,23
HT4223,Technology,Backend Developer,Band_1,4,Chennai,1,3,No,Consultant,60,2025-07-22,2025-08-12,21
HT4224,Operations,Operations Analyst,Band_2,4,Chennai,2,1,Yes,Other,30,2024-06-20,2024-07-09,19
HT4225,Operations,Supply Chain Lead,Band_2,1,Shanghai,2,2,Yes,LinkedIn,90,2024-11-10,2024-12-03,23
HT4226,Operations,Supply Chain Lead,Band_1,5,Beijing,2,1,No,Naukri,30,2024-07-12,2024-08-02,21
HT4227,Sales,Account Executive,Band_6,15,Nagoya,4,1,No,LinkedIn,90,2025-04-08,2025-04-27,19
HT4228,Sales,Account Executive,Band_2,4,Shenzhen,2,1,Yes,Other,90,2024-04-27,2024-05-16,19
HT4229,Sales,Sales Manager,Band_2,4,Osaka,1,3,Yes,Referral,60,2024-07-29,2024-08-18,20
HT4230,HR,HR Analyst,Band_2,5,Chennai,5,1,Yes,Other,30,2026-01-29,2026-02-20,22
HT4231,HR,Recruiter,Band_3,16,Tokyo,1,1,Yes,Naukri,60,2024-12-03,2024-12-25,22
HT4232,HR,HR Analyst,Band_5,16,Hyderabad,2,3,No,LinkedIn,90,2025-01-22,2025-02-11,20
HT4233,HR,Recruiter,Band_5,17,Hyderabad,2,1,No,Other,90,2024-01-22,2024-02-14,23
HT4234,Technology,Data Engineer,Band_1,2,Shanghai,1,3,No,Consultant,30,2025-07-09,2025-07-29,20
HT4235,HR,Recruiter,Band_2,1,Bangalore,2,2,Yes,Naukri,60,2024-10-24,2024-11-13,20
HT4236,Technology,ML Engineer,Band_3,13,Beijing,3,3,Yes,Referral,60,2025-03-31,2025-04-23,23
HT4237,Technology,ML Engineer,Band_2,9,Chennai,3,1,Yes,Referral,30,2024-05-25,2024-06-16,22
HT4238,Sales,Sales Manager,Band_2,5,Shanghai,1,2,Yes,Referral,60,2025-01-30,2025-02-19,20
HT4239,HR,HR Analyst,Band_1,3,Shanghai,1,2,No,Naukri,30,2025-09-01,2025-09-23,22
HT4240,Operations,Supply Chain Lead,Band_1,3,Shanghai,4,1,No,Naukri,60,2024-01-24,2024-02-11,18
HT4241,Technology,Backend Developer,Band_2,2,Shanghai,3,3,Yes,LinkedIn,60,2025-11-28,2025-12-14,16
HT4242,Operations,Operations Analyst,Band_3,8,Tokyo,2,2,Yes,Other,90,2025-12-10,2026-01-03,24
HT4243,Technology,Data Engineer,Band_1,4,Shenzhen,1,2,No,Other,60,2024-09-24,2024-10-18,24
HT4244,Operations,Operations Analyst,Band_6,11,Shanghai,5,1,No,Naukri,90,2025-09-10,2025-10-02,22
HT4245,Sales,Sales Manager,Band_6,17,Tokyo,2,3,No,Consultant,90,2025-07-16,2025-08-06,21
HT4246,Sales,Sales Manager,Band_2,7,Tokyo,1,1,Yes,LinkedIn,30,2025-11-23,2025-12-11,18
HT4247,Technology,ML Engineer,Band_1,3,Beijing,1,1,No,Referral,30,2025-01-29,2025-02-21,23
HT4248,Operations,Supply Chain Lead,Band_2,2,Bangalore,1,3,Yes,Consultant,90,2025-06-03,2025-06-20,17
HT4249,HR,Recruiter,Band_5,12,Shanghai,4,1,No,Naukri,90,2025-01-22,2025-02-14,23
HT4250,Technology,Backend Developer,Band_6,15,Hyderabad,2,1,No,Other,90,2024-11-04,2024-11-22,18
HT4251,Operations,Operations Analyst,Band_3,18,Nagoya,1,3,Yes,Other,60,2024-11-12,2024-12-02,20
HT4252,Operations,Operations Analyst,Band_3,10,Shanghai,1,2,Yes,Consultant,60,2024-03-14,2024-04-04,21
HT4253,HR,HR Analyst,Band_1,4,Bangalore,5,2,No,LinkedIn,30,2024-05-15,2024-08-02,79
HT4254,Technology,Data Engineer,Band_5,15,Nagoya,3,2,No,LinkedIn,90,2024-07-23,2024-08-09,17
HT4255,Sales,Sales Manager,Band_1,4,Osaka,1,3,No,Referral,90,2025-09-07,2025-09-22,15
HT4256,Sales,Account Executive,Band_2,2,Shanghai,2,1,Yes,Referral,90,2025-11-09,2025-12-01,22
HT4257,Sales,Sales Manager,Band_1,1,Bangalore,5,3,No,Referral,90,2025-09-14,2025-10-05,21
HT4258,HR,Recruiter,Band_6,12,Nagoya,3,3,No,Other,90,2025-04-10,2025-05-04,24
HT4259,HR,Recruiter,Band_2,4,Shenzhen,1,1,Yes,Referral,30,2024-05-01,2024-05-26,25
HT4260,Technology,ML Engineer,Band_3,5,Bangalore,3,3,Yes,Referral,90,2024-05-22,2024-06-16,25
HT4261,Technology,ML Engineer,Band_5,18,Beijing,4,3,No,Consultant,90,2024-08-16,2024-09-07,22
HT4262,HR,HR Analyst,Band_3,6,Nagoya,5,3,Yes,LinkedIn,60,2024-01-05,2024-01-29,24
HT4263,HR,HR Analyst,Band_2,7,Bangalore,4,3,Yes,Referral,60,2025-10-25,2025-11-17,23
HT4264,Technology,Data Engineer,Band_5,15,Bangalore,4,1,No,LinkedIn,90,2026-01-19,2026-02-04,16
HT4265,Operations,Operations Analyst,Band_5,18,Beijing,3,3,No,Consultant,90,2025-08-31,2025-09-25,25
HT4266,Operations,Supply Chain Lead,Band_2,5,Hyderabad,1,2,Yes,Referral,60,2025-08-22,2025-09-10,19
HT4267,HR,Recruiter,Band_2,1,Tokyo,1,3,Yes,Consultant,30,2024-08-03,2024-08-24,21
HT4268,Sales,Account Executive,Band_3,8,Bangalore,5,3,Yes,Referral,60,2024-03-08,2024-03-29,21
HT4269,Operations,Supply Chain Lead,Band_3,18,Osaka,4,2,Yes,LinkedIn,60,2024-03-24,2024-04-15,22
HT4270,Sales,Account Executive,Band_6,10,Bangalore,5,1,No,LinkedIn,90,2024-08-13,2024-08-31,18
HT4271,Sales,Account Executive,Band_5,12,Osaka,5,1,No,Other,90,2024-12-09,2024-12-29,20
HT4272,Sales,Sales Manager,Band_3,15,Hyderabad,5,3,Yes,LinkedIn,90,2024-12-07,2024-12-25,18
HT4273,Technology,Backend Developer,Band_3,5,Shanghai,3,1,Yes,Consultant,90,2025-02-09,2025-03-01,20
HT4274,HR,HR Analyst,Band_2,4,Nagoya,3,3,Yes,Naukri,30,2024-12-12,2025-01-04,23
HT4275,Technology,ML Engineer,Band_5,17,Tokyo,3,1,No,LinkedIn,90,2025-09-20,2025-10-12,22
HT4276,HR,Recruiter,Band_5,13,Shanghai,5,1,No,Referral,90,2024-01-24,2024-02-13,20
HT4277,Technology,Data Engineer,Band_2,3,Tokyo,5,3,Yes,Other,60,2024-05-01,2024-05-21,20
HT4278,Technology,Data Engineer,Band_5,15,Beijing,2,1,No,Referral,90,2025-07-25,2025-08-16,22
HT4279,Operations,Supply Chain Lead,Band_1,4,Beijing,3,3,No,Other,30,2025-01-13,2025-02-03,21
HT4280,Operations,Supply Chain Lead,Band_3,12,Shenzhen,4,1,Yes,Naukri,60,2025-03-14,2025-04-04,21
HT4281,Operations,Supply Chain Lead,Band_5,12,Beijing,5,1,No,Naukri,90,2025-09-18,2025-10-07,19
HT4282,Operations,Operations Analyst,Band_6,15,Chennai,4,3,No,Other,90,2026-01-02,2026-01-18,16
HT4283,HR,HR Analyst,Band_3,15,Nagoya,1,2,Yes,LinkedIn,60,2024-08-30,2024-09-20,21
HT4284,Technology,ML Engineer,Band_2,1,Nagoya,4,2,Yes,Consultant,90,2024-05-04,2024-06-01,28
HT4285,Operations,Operations Analyst,Band_2,3,Beijing,3,3,Yes,Consultant,30,2024-08-30,2024-09-21,22
HT4286,Technology,Backend Developer,Band_1,3,Nagoya,3,2,No,LinkedIn,60,2024-10-28,2024-11-21,24
HT4287,Technology,Data Engineer,Band_2,3,Beijing,1,1,Yes,Consultant,60,2024-04-06,2024-05-01,25
HT4288,HR,HR Analyst,Band_2,2,Tokyo,5,3,Yes,Referral,60,2025-01-24,2025-02-14,21
HT4289,Operations,Operations Analyst,Band_6,18,Beijing,3,3,No,Consultant,90,2024-05-17,2024-06-08,22
HT4290,Operations,Operations Analyst,Band_2,3,Osaka,3,3,Yes,Other,60,2024-11-19,2024-12-14,25
HT4291,Sales,Sales Manager,Band_3,4,Osaka,4,2,Yes,Consultant,60,2025-07-19,2025-08-07,19
HT4292,Sales,Sales Manager,Band_6,19,Shanghai,2,1,No,Referral,90,2025-04-12,2025-05-03,21
HT4293,HR,HR Analyst,Band_2,1,Osaka,5,2,Yes,Referral,90,2025-05-25,2025-06-14,20
HT4294,Sales,Sales Manager,Band_2,5,Nagoya,5,2,Yes,Other,60,2024-11-14,2024-12-07,23
HT4295,Sales,Account Executive,Band_2,4,Shanghai,5,3,Yes,Consultant,90,2024-08-02,2024-08-23,21
HT4296,Technology,ML Engineer,Band_3,3,Osaka,4,2,Yes,LinkedIn,60,2025-10-06,2025-10-31,25
HT4297,Technology,Data Engineer,Band_2,6,Tokyo,4,1,Yes,LinkedIn,60,2024-09-15,2024-10-03,18
